headline_sentiment_comp,headline_sentiment_pos,headline_sentiment_neu,headline_sentiment_neg,headline_sentiment_but,text_sentiment_comp,text_sentiment_pos,text_sentiment_neu,text_sentiment_neg,text_sentiment_but
-0.296,0,0.804,0.196,0,-0.955,0.045,0.878,0.077,2
0,0,1,0,0,0.959,0.043,0.93,0.026,1
0,0,1,0,0,-0.998,0.034,0.877,0.089,6
0.273,0.189,0.699,0.112,0,-0.999,0.069,0.774,0.158,1
0.077,0.091,0.909,0,0,-0.752,0.036,0.914,0.05,0
-0.477,0.166,0.464,0.371,0,-0.999,0.059,0.807,0.134,7
0.052,0.167,0.682,0.152,0,-0.999,0.07,0.812,0.118,3
-0.612,0,0.625,0.375,0,-0.999,0.055,0.821,0.124,6
-0.318,0,0.813,0.187,0,0,0,1,0,0
-0.318,0,0.813,0.187,0,-1,0.059,0.785,0.156,4
0,0,1,0,0,-0.99,0.062,0.793,0.145,0
-0.128,0,0.903,0.097,0,-0.885,0.077,0.823,0.1,2
-0.71,0,0.604,0.396,0,-0.996,0.06,0.847,0.092,5
-0.44,0.176,0.458,0.366,0,-0.953,0.077,0.811,0.112,2
0.296,0.239,0.761,0,0,-0.993,0.081,0.803,0.116,10
0,0,1,0,0,-0.974,0.043,0.9,0.058,11
0.421,0.286,0.714,0,0,0,0,1,0,0
-0.557,0,0.735,0.265,0,0,0,1,0,0
-0.718,0,0.538,0.462,0,0,0,1,0,0
0,0,1,0,0,-0.999,0.053,0.846,0.101,9
-0.718,0,0.533,0.467,0,0,0,1,0,0
-0.751,0,0.632,0.368,0,-1,0.058,0.749,0.192,9
-0.511,0.175,0.42,0.406,0,-0.999,0.047,0.839,0.114,4
-0.318,0,0.753,0.247,0,-0.999,0.05,0.831,0.119,7
-0.273,0,0.811,0.189,0,-0.984,0.055,0.791,0.154,0
-0.292,0,0.846,0.154,0,-0.987,0.034,0.859,0.106,1
-0.637,0,0.714,0.286,0,-0.99,0.042,0.834,0.123,0
-0.077,0,0.894,0.106,0,-0.989,0.072,0.834,0.094,3
0,0,1,0,0,-0.953,0.048,0.895,0.057,6
-0.718,0,0.562,0.438,0,-0.995,0.049,0.814,0.137,0
0,0,1,0,0,-0.987,0.043,0.851,0.105,0
-0.872,0,0.474,0.526,0,0,0,1,0,0
-0.34,0,0.854,0.146,0,-0.975,0.046,0.872,0.083,1
0,0,1,0,0,-0.78,0.063,0.874,0.063,5
-0.66,0,0.732,0.268,0,-0.997,0.069,0.82,0.111,2
-0.477,0,0.744,0.256,0,-0.812,0.089,0.805,0.105,0
-0.625,0,0.687,0.313,0,-0.729,0.018,0.947,0.036,0
-0.785,0,0.592,0.408,0,-0.991,0.039,0.793,0.169,1
-0.511,0,0.752,0.248,0,-0.916,0.077,0.831,0.093,1
-0.318,0,0.777,0.223,0,-1,0.048,0.837,0.115,11
-0.318,0,0.753,0.247,0,-0.999,0.054,0.808,0.138,5
0,0,1,0,0,0.997,0.1,0.829,0.071,7
-0.273,0,0.792,0.208,0,-0.998,0.083,0.78,0.137,9
0,0,1,0,0,0.941,0.146,0.76,0.094,0
0.361,0.256,0.602,0.143,0,-0.999,0.057,0.817,0.126,7
-0.66,0,0.526,0.474,0,0,0,1,0,0
-0.361,0,0.783,0.217,0,0,0,1,0,0
-0.077,0.232,0.581,0.187,0,-0.991,0.037,0.86,0.102,1
-0.67,0,0.769,0.231,0,-0.521,0.078,0.84,0.082,0
0.128,0.165,0.709,0.126,0,0.991,0.05,0.92,0.03,8
-0.477,0,0.744,0.256,0,0.459,0.087,0.841,0.072,0
-0.296,0,0.761,0.239,0,0.99,0.09,0.849,0.061,4
-0.572,0,0.598,0.402,1,-0.987,0.087,0.805,0.108,6
-0.67,0,0.743,0.257,0,-0.99,0.087,0.792,0.121,2
-0.44,0,0.756,0.244,0,-0.999,0.044,0.818,0.137,4
-0.625,0,0.594,0.406,0,-0.999,0.063,0.812,0.124,7
-0.153,0.174,0.606,0.22,0,-1,0.058,0.797,0.145,4
-0.572,0,0.575,0.425,0,0,0,1,0,0
-0.599,0,0.672,0.328,0,0.84,0.082,0.846,0.072,3
0.202,0.185,0.685,0.13,0,-0.973,0.063,0.786,0.151,0
0.477,0.256,0.744,0,0,0.983,0.041,0.933,0.026,5
-0.494,0,0.738,0.262,0,-0.961,0.055,0.859,0.086,4
0,0,1,0,0,0.929,0.08,0.859,0.061,3
-0.153,0,0.873,0.127,0,-0.981,0.087,0.808,0.106,3
-0.557,0,0.455,0.545,0,-0.987,0.07,0.824,0.106,3
0.718,0.375,0.625,0,0,-0.999,0.046,0.805,0.149,4
-0.572,0,0.748,0.252,0,-0.997,0.06,0.822,0.118,4
0,0,1,0,0,-0.996,0.074,0.815,0.111,6
-0.599,0,0.698,0.302,0,-0.994,0.05,0.827,0.123,0
-0.494,0,0.682,0.318,0,-0.982,0.06,0.853,0.087,3
-0.402,0,0.769,0.231,0,-0.998,0.087,0.768,0.145,3
-0.361,0,0.737,0.263,0,-1,0.054,0.764,0.182,8
0,0,1,0,0,-0.999,0.023,0.822,0.154,3
-0.103,0,0.877,0.123,0,-0.953,0.085,0.826,0.089,11
-0.477,0.104,0.609,0.287,0,-0.993,0.087,0.784,0.129,3
0,0,1,0,0,0,0,1,0,0
0.421,0.318,0.682,0,0,0,0,1,0,0
0.542,0.241,0.759,0,0,0.508,0.119,0.761,0.12,5
-0.856,0,0.489,0.511,0,-0.993,0.059,0.781,0.16,0
-0.34,0.144,0.632,0.224,0,-0.997,0.034,0.898,0.068,4
0,0,1,0,0,0.649,0.09,0.829,0.081,4
-0.477,0,0.721,0.279,0,-0.925,0.019,0.927,0.054,1
-0.906,0,0.415,0.585,0,-0.991,0.059,0.857,0.084,5
-0.862,0,0.484,0.516,0,-0.626,0.059,0.882,0.059,1
0,0,1,0,0,-0.421,0.087,0.827,0.086,0
-0.318,0,0.827,0.173,0,-0.997,0.023,0.875,0.103,2
-0.625,0,0.611,0.389,0,-0.911,0.109,0.78,0.111,5
-0.494,0,0.758,0.242,0,-0.98,0.071,0.825,0.104,1
-0.599,0,0.698,0.302,0,-1,0.023,0.834,0.143,3
0.318,0.133,0.867,0,0,0.982,0.14,0.787,0.073,4
0,0,1,0,0,-0.992,0.067,0.844,0.09,1
-0.318,0,0.753,0.247,0,0,0,1,0,0
-0.572,0,0.575,0.425,0,0,0,1,0,0
-0.361,0.164,0.585,0.251,0,-0.67,0.031,0.924,0.044,0
-0.542,0.116,0.582,0.302,0,-0.999,0.073,0.776,0.151,6
-0.599,0,0.698,0.302,0,-1,0.069,0.777,0.154,10
-0.318,0,0.796,0.204,0,0.719,0.154,0.739,0.107,2
0,0,1,0,0,-0.802,0.073,0.844,0.083,1
-0.84,0,0.5,0.5,0,-0.976,0.033,0.846,0.121,1
-0.625,0,0.549,0.451,0,0,0,1,0,0
0.511,0.264,0.736,0,0,0.993,0.096,0.848,0.055,4
-0.459,0,0.625,0.375,0,-0.999,0.061,0.811,0.128,4
-0.527,0,0.532,0.468,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0.941,0.088,0.838,0.074,7
-0.794,0,0.586,0.414,0,-1,0.039,0.861,0.1,3
-0.527,0,0.779,0.221,0,0.468,0.064,0.886,0.049,1
0,0,1,0,0,0.998,0.129,0.812,0.059,2
-0.542,0,0.696,0.304,0,-0.996,0.036,0.85,0.114,0
0,0,1,0,0,-0.998,0.062,0.828,0.11,2
0.542,0.259,0.741,0,0,0.999,0.143,0.815,0.043,5
-0.382,0.18,0.467,0.353,0,0.98,0.13,0.756,0.114,6
0,0,1,0,0,0.999,0.118,0.858,0.024,4
0.318,0.365,0.635,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0.178,0.116,0.884,0,0,-0.993,0.053,0.847,0.1,6
0,0,1,0,0,-0.998,0.061,0.795,0.145,2
0,0,1,0,0,-1,0.04,0.826,0.133,3
0,0,1,0,0,-1,0.061,0.817,0.122,8
0,0,1,0,0,0.701,0.093,0.828,0.078,3
-0.527,0,0.726,0.274,0,0,0,1,0,0
0,0,1,0,0,0.978,0.075,0.875,0.051,3
0,0,1,0,0,0.999,0.104,0.844,0.051,5
-0.026,0.183,0.681,0.136,0,0.989,0.11,0.799,0.091,8
-0.599,0,0.719,0.281,0,-1,0.059,0.752,0.189,8
0,0,1,0,0,-0.99,0.058,0.844,0.098,4
-0.542,0,0.72,0.28,0,0,0,1,0,0
0.225,0.159,0.841,0,0,0.994,0.079,0.872,0.049,4
-0.296,0,0.845,0.155,0,-0.999,0.038,0.875,0.087,9
0,0,1,0,0,0.992,0.123,0.794,0.082,6
-0.599,0,0.672,0.328,0,-0.999,0.05,0.86,0.09,11
-0.691,0,0.584,0.416,0,-0.999,0.045,0.844,0.111,2
0,0,1,0,0,0.979,0.046,0.936,0.018,2
0.115,0.139,0.861,0,1,-0.984,0.078,0.828,0.093,4
-0.542,0,0.759,0.241,0,-1,0.045,0.765,0.19,5
0.421,0.286,0.714,0,0,0.692,0.091,0.828,0.081,4
-0.637,0,0.606,0.394,0,-0.998,0.04,0.834,0.126,2
-0.765,0,0.515,0.485,0,-0.998,0.064,0.77,0.166,6
-0.318,0,0.753,0.247,0,-0.999,0.053,0.84,0.108,5
0,0,1,0,0,0.968,0.087,0.849,0.064,6
-0.25,0,0.667,0.333,0,0,0,1,0,0
-0.402,0,0.649,0.351,0,0,0,1,0,0
0.751,0.615,0.385,0,0,0,0,1,0,0
-0.273,0.211,0.423,0.366,0,0,0,1,0,0
-0.402,0,0.722,0.278,0,0.966,0.101,0.838,0.061,2
-0.273,0.149,0.594,0.257,0,-0.969,0.04,0.881,0.079,1
-0.401,0,0.77,0.23,0,-0.98,0.068,0.839,0.093,7
0,0,1,0,0,-0.183,0.064,0.876,0.06,1
-0.382,0,0.658,0.342,0,-0.816,0.054,0.883,0.063,3
0,0,1,0,0,-0.997,0.084,0.794,0.122,4
0.318,0.315,0.685,0,0,0.986,0.06,0.933,0.007,0
0,0,1,0,0,0.742,0.112,0.79,0.098,3
0.077,0.218,0.588,0.193,0,0.976,0.133,0.751,0.115,6
0.402,0.351,0.649,0,0,0,0,1,0,0
-0.064,0.141,0.704,0.155,1,0.999,0.134,0.794,0.072,7
-0.402,0,0.748,0.252,0,0.969,0.101,0.83,0.069,0
-0.649,0,0.699,0.301,0,-0.995,0.047,0.821,0.132,1
-0.402,0,0.828,0.172,0,-0.993,0.06,0.856,0.084,3
-0.802,0,0.581,0.419,0,-0.999,0.059,0.783,0.158,1
-0.542,0,0.741,0.259,0,-0.999,0.067,0.791,0.142,4
0.361,0.185,0.815,0,0,-0.997,0.054,0.823,0.123,2
0.052,0.118,0.882,0,0,0.968,0.073,0.88,0.048,3
-0.807,0,0.354,0.646,0,-1,0.047,0.717,0.236,15
-0.494,0,0.656,0.344,0,-0.956,0.065,0.861,0.074,5
0.402,0.213,0.787,0,0,0.992,0.076,0.881,0.043,2
0.477,0.205,0.795,0,0,0.81,0.063,0.901,0.036,2
-0.421,0,0.763,0.237,0,-0.999,0.062,0.835,0.103,13
-0.226,0,0.612,0.388,0,0,0,1,0,0
0,0,1,0,0,0.996,0.137,0.81,0.054,3
0,0,1,0,0,0.998,0.132,0.79,0.078,5
0,0,1,0,0,0.955,0.06,0.91,0.03,1
-0.238,0.111,0.721,0.168,1,0.997,0.112,0.823,0.064,5
0,0,1,0,0,-0.995,0.035,0.866,0.1,3
-0.25,0,0.833,0.167,0,-0.977,0.06,0.803,0.137,0
-0.844,0,0.524,0.476,0,-0.997,0.053,0.81,0.137,1
0,0,1,0,0,-0.964,0.034,0.912,0.053,3
0,0,1,0,0,-0.953,0.05,0.872,0.078,4
0.494,0.262,0.738,0,0,0.996,0.13,0.791,0.078,8
-0.844,0,0.464,0.536,0,-0.997,0.061,0.797,0.142,4
-0.7,0,0.608,0.392,0,-0.999,0.045,0.83,0.125,2
-0.71,0,0.404,0.596,0,0,0,1,0,0
0.273,0.238,0.596,0.166,0,0.929,0.075,0.854,0.071,5
0.026,0.259,0.42,0.322,0,-0.99,0.115,0.756,0.129,4
0.273,0.347,0.415,0.238,0,-0.998,0.067,0.811,0.122,7
0,0,1,0,0,-0.887,0.023,0.935,0.042,1
-0.796,0,0.526,0.474,0,-0.998,0.043,0.852,0.105,2
-0.637,0,0.574,0.426,0,0.994,0.108,0.822,0.071,4
-0.765,0.062,0.562,0.376,0,-0.998,0.073,0.808,0.119,7
0.202,0.205,0.795,0,0,0.958,0.1,0.826,0.073,2
0.402,0.231,0.769,0,0,0.989,0.06,0.921,0.019,2
0.402,0.322,0.496,0.182,0,-0.996,0.042,0.78,0.178,1
0.25,0.182,0.818,0,0,-0.997,0.112,0.716,0.172,5
-0.822,0,0.449,0.551,0,-0.998,0.044,0.856,0.1,6
0,0,1,0,0,-0.995,0.042,0.844,0.114,3
-0.494,0,0.741,0.259,0,-0.946,0.075,0.841,0.083,4
-0.402,0,0.722,0.278,0,-0.997,0.057,0.786,0.157,2
-0.844,0,0.435,0.565,0,-0.998,0.074,0.737,0.189,2
-0.402,0,0.748,0.252,0,-0.997,0.058,0.797,0.146,2
-0.691,0,0.584,0.416,0,-0.972,0.094,0.789,0.117,6
-0.296,0,0.645,0.355,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.751,0,0.484,0.516,0,-0.998,0.022,0.868,0.11,1
0,0,1,0,0,-0.999,0.043,0.824,0.132,7
-0.586,0,0.51,0.49,0,0,0,1,0,0
-0.637,0,0.656,0.344,0,-0.995,0.083,0.774,0.143,0
0.202,0.205,0.795,0,0,-0.877,0.086,0.811,0.103,4
0,0,1,0,0,0.998,0.137,0.814,0.049,7
-0.625,0,0.728,0.272,0,-0.997,0.059,0.834,0.107,3
-0.599,0,0.719,0.281,0,-0.999,0.057,0.824,0.12,6
0,0,1,0,0,0.846,0.052,0.922,0.026,3
0.586,0.378,0.465,0.157,0,0.679,0.081,0.842,0.076,3
-0.459,0,0.556,0.444,0,0,0,1,0,0
0,0,1,0,0,0.829,0.047,0.917,0.037,3
0.382,0.224,0.776,0,0,0.991,0.065,0.894,0.041,3
0,0,1,0,0,0.991,0.074,0.908,0.018,1
0.273,0.189,0.811,0,0,0.961,0.065,0.878,0.056,4
0.103,0.18,0.667,0.153,0,0.931,0.076,0.863,0.061,1
0.226,0.24,0.571,0.189,0,0.984,0.061,0.902,0.037,1
-0.103,0.164,0.643,0.193,0,-0.998,0.067,0.82,0.113,14
-0.459,0,0.556,0.444,0,-0.985,0.064,0.831,0.106,0
0.459,0.25,0.75,0,0,-0.538,0.061,0.876,0.063,4
-0.542,0.213,0.437,0.35,0,-0.995,0.066,0.821,0.113,1
